trait_Zodiac,token_id,trait_Nose,trait_Eyes,trait_Body,trait_Head,trait_Mouth,trait_Sign,trait_Matching Set,trait_Totem,rarity_score
Deadcop,2042,Plagued,Sleepy,Blooded,Bold,Pierced,Sign,-1,-1,122.20826268712099
Plastico,4587,Plagued,Buddha,Boobs,Gman,Ugly,Sign,-1,-1,122.20361174544384
Oldporn,6299,Sticked,Sleepy,VDV,Can,Teethout,Sign,-1,-1,122.19184352445613
Plastico,2781,Booger,Pirato,Blooded,Gman,Poker,Sign,-1,-1,122.19014048642144
Mapcross,1276,Pierced,Crybaby,Hooligan,Beaten,Ugly,Sign,-1,-1,122.18678939740288
Nail,1111,Devil,Cyber,Magnum,Buddha,Ugly,Sign,-1,-1,122.18463633544822
Poisoned,1769,Vata,Stringed,Golden,Cap,Lui,Sign,-1,-1,122.1805876870337
Worm,3584,Pinoccio,Kitty,Hairy,Bold,Poker,Sign,-1,-1,122.17005136762047
Therapist,4585,Teenager,Lens,Doctor,Gman,Yakubovich,Sign,-1,-1,122.16469473861109
Plastico,5248,Pierced,Robo,Doctor,Goblin,Disgust,Sign,-1,-1,122.16034386115054
Deadcop,7796,Teenager,Out,Armored,Babylon,Poker,Sign,-1,-1,122.15806825150987
Poisoned,3268,Alex,Gentlemen,Hooligan,Nipple,Poker,Sign,-1,-1,122.1332500150567
Rottenbottle,6182,Smallpig,Out,Army,Bold,Hellraiser,Sign,-1,-1,122.12446727821974
Exwife,5030,Smallpig,Fish,Doctor,Gman,Lui,Sign,-1,-1,122.11904367339368
Cockroach,7669,Pinoccio,Sleepy,VDV,Can,Smile,Sign,-1,-1,122.11246079030158
Overconsume,891,Bushes,Ping,Armored,Sailor,Poker,Sign,-1,-1,122.10920847096988
Spider,5711,Plastered,Crybaby,Haminguay,Goblin,Teethy,Sign,-1,-1,122.10645175409046
Spider,6163,David,Out,Shirt,Cap,Leo,Sign,-1,-1,122.10417996874045
Oldporn,5240,David,Fu,Army,Gman,Disgust,Sign,-1,-1,122.1035362434079
Cockroach,1495,Booger,Fu,Leopard,Beaten,Leo,Sign,-1,-1,122.10322649795334
Deadcop,2560,Booger,Wide,Doctor,Sailor,Clown,Sign,-1,-1,122.08576593843667
Spider,1898,Pierced,Sleepy,Shirt,Cap,Teethout,Sign,-1,-1,122.07339367818021
Cockroach,6709,Ruffo,Pirato,Hooligan,Goblin,Lui,Sign,-1,-1,122.0681081630732
Cockroach,7259,Teenager,Sleepy,Leopard,Beaten,Pierced,Sign,-1,-1,122.06061959760396
Exwife,6358,Pinoccio,Beaten,Doctor,Bold,Smoke,Sign,-1,-1,122.05975316570085
Overconsume,784,Rat,Kitty,VDV,Nipple,Chappy,Sign,-1,-1,122.0588142790747
Rottenbottle,2491,Sticked,Robo,Cuted,Can,Ugly,Sign,-1,-1,122.05724127488705
Deadcop,3702,Bushes,Stringed,Army,Beaten,Poker,Sign,-1,-1,122.04478093761348
Halfburger,4637,Pierced,Blacky,Doctor,Beaten,Ugly,Sign,-1,-1,122.03322911107658
Oldporn,5440,Ruffo,Wide,Hooligan,Hugo,Football,Sign,-1,-1,122.02874855216119
Overconsume,4677,Sticked,Stringed,Army,Sailor,Chappy,Sign,-1,-1,122.02799616293943
Hoock,5270,Devil,Out,Hairy,Buddha,Smoke,Sign,-1,-1,122.02363338408871
Deadcop,6164,Ruffo,Feelings,Hoodie,Malett,Poker,Sign,-1,-1,122.02013520700082
Mapcross,2911,Alex,Gentlemen,Hooligan,Hugo,Teethy,Sign,-1,-1,122.01890056962685
Poisoned,4416,Ruffo,Fu,Hooligan,Sailor,Smile,Sign,-1,-1,122.01416983523731
Plastico,1972,Rat,Fish,Hoodie,Sailor,Wong,Sign,-1,-1,122.00866185342008
Hoock,4822,Smallpig,Ping,Leopard,Cap,Teethy,Sign,-1,-1,121.9980014367237
Nail,4373,Rat,Stringed,Hoodie,Buddha,Leo,Sign,-1,-1,121.99455140867003
Poisoned,1068,Devil,Fu,Doctor,Can,Poker,Sign,-1,-1,121.98746188308853
Exwife,6276,Booger,Beaten,Golden,Beaten,Orc,Sign,-1,-1,121.97242936193037
Halfburger,7341,Pierced,Cry,Cuted,Hugo,Pierced,Sign,-1,-1,121.96964051081699
Rottenbottle,4034,Alex,Kitty,Cuted,Cap,Ugly,Sign,-1,-1,121.96038231223311
Iguana,5,Booger,Out,Magnum,Nipple,Clown,Sign,-1,-1,121.95896007154319
Overconsume,3412,Beated,Wide,Hoodie,Nipple,Rolling stone,Sign,-1,-1,121.95884308534734
Spider,6565,Devil,Out,Redisco,Beaten,Ugly,Sign,-1,-1,121.94600711778342
Mapcross,6870,Plagued,Beaten,Rotten,Beaten,Leo,Sign,-1,-1,121.94399001067407
Overconsume,5773,Bull,Fu,Magnum,Goblin,Hellraiser,Sign,-1,-1,121.93859190756163
Rottenbottle,5867,Vata,Pirato,Cuted,Gman,Teethout,Sign,-1,-1,121.93305310467754
Deadcop,1246,David,Cyber,Golden,Babylon,Lui,Sign,-1,-1,121.92747856193787
Nail,6683,Beavis,Gentlemen,VDV,Sailor,Teethout,Sign,-1,-1,121.91784952963643
Hoock,117,Bull,Feelings,Doctor,Beaten,Texas,Sign,-1,-1,121.90198301398341
Iguana,661,Bushes,Kitty,Doctor,Sailor,Leo,Sign,-1,-1,121.89807739155653
Worm,7375,Ruffo,Comix,Army,Beaten,Wong,Sign,-1,-1,121.87299517534687
Spider,5144,Booger,Ping,Golden,Buddha,Football,Sign,-1,-1,121.87113391894631
Mapcross,1444,Plaster,Pirato,Hairy,Goblin,Teethout,Sign,-1,-1,121.8692591117454
Hoock,1672,Vata,Sleepy,Leopard,Hugo,Ugly,Sign,-1,-1,121.86789696002651
Mapcross,7124,Pinoccio,Gentlemen,Office,Nipple,Teethy,Sign,-1,-1,121.86081774237833
Cockroach,4770,Plagued,Sleepy,Shirt,Hugo,Leo,Sign,-1,-1,121.85742258635764
Mapcross,6062,Rat,Buddha,Hooligan,Babylon,Pierced,Sign,-1,-1,121.85628869268064
Therapist,3856,Plagued,Feelings,Blooded,Buddha,Wong,Sign,-1,-1,121.84769777790282
Halfburger,1764,Pierced,Fu,Golden,Babylon,Rolling stone,Sign,-1,-1,121.83762869936213
Plastico,3466,Bigppig,Pirato,Cuted,Beaten,Leo,Sign,-1,-1,121.83498300998028
Hoock,4245,Bigppig,Kitty,Golden,Gman,Teethy,Sign,-1,-1,121.83380182181968
Mapcross,5826,Pinoccio,Wide,Office,Gman,Teethy,Sign,-1,-1,121.83221500019222
Halfburger,5827,Pinoccio,Ping,Haminguay,Bold,Yakubovich,Sign,-1,-1,121.81961754872941
Cockroach,5037,Smallpig,Cry,Doctor,Cap,Teethy,Sign,-1,-1,121.81806849095835
Deadcop,872,Rat,Buddha,Boobs,Gman,Ugly,Sign,-1,-1,121.79422324428066
Oldporn,218,Plagued,Pirato,Hairy,Goblin,Smile,Sign,-1,-1,121.79088958744128
Hoock,6129,Plastered,Gentlemen,Armored,Bold,Hellraiser,Sign,-1,-1,121.78341177015082
Therapist,503,Plastered,Gentlemen,Office,Sailor,Lui,Sign,-1,-1,121.7762848263715
Halfburger,7297,Pinoccio,Robo,Magnum,Nipple,Smoke,Sign,-1,-1,121.77374865245977
Cockroach,6350,Plaster,Kitty,Magnum,Gman,Disgust,Sign,-1,-1,121.7673835935026
Mapcross,7634,Smallpig,Buddha,Armored,Gman,Poker,Sign,-1,-1,121.76351894837008
Nail,4685,Devil,Sleepy,Shirt,Cap,Teethout,Sign,-1,-1,121.76282513202874
Iguana,4721,Booger,Wide,Boobs,Hugo,Poker,Sign,-1,-1,121.75785081218841
Iguana,3942,Booger,Stringed,Golden,Cap,Smoke,Sign,-1,-1,121.75530263282978
Poisoned,3551,Pinoccio,Fish,Hoodie,Goblin,Lui,Sign,-1,-1,121.7188646591663
Nail,3145,Rat,Robo,Doctor,Babylon,Hellraiser,Sign,-1,-1,121.70302867061338
Spider,4986,Smallpig,Fu,Haminguay,Hugo,Pierced,Sign,-1,-1,121.69739229435652
Poisoned,3657,Alex,Wide,Golden,Nipple,Yakubovich,Sign,-1,-1,121.69292638637481
Mapcross,5323,Bushes,Wide,Mario,Sailor,Leo,Sign,-1,-1,121.66436969173265
Worm,2752,Plagued,Robo,Blooded,Beaten,Lui,Sign,-1,-1,121.66183667460034
Exwife,5717,Rat,Cry,Haminguay,Hugo,Poker,Sign,-1,-1,121.65238798920264
Exwife,5916,Rat,Beaten,VDV,Buddha,Wong,Sign,-1,-1,121.64978635171161
Worm,4233,Plagued,Wide,VDV,Malett,Lui,Sign,-1,-1,121.6482219763451
Plastico,2358,Beated,Stringed,Doctor,Beaten,Teethout,Sign,-1,-1,121.63451916652456
Mapcross,6691,Pinoccio,Crybaby,Hoodie,Nipple,Wong,Sign,-1,-1,121.62305209544141
Cockroach,3950,Ruffo,Sleepy,Office,Beaten,Lui,Sign,-1,-1,121.6131900818641
Halfburger,4396,Booger,Feelings,Doctor,Sailor,Scar,Sign,-1,-1,121.6091119105082
Poisoned,5980,David,Cyber,Doctor,Sailor,Chappy,Sign,-1,-1,121.60800291783022
Overconsume,3163,Plaster,Ping,Doctor,Can,Chappy,Sign,-1,-1,121.60773800915206
Rottenbottle,6620,Bushes,Buddha,Hooligan,Babylon,Poker,Sign,-1,-1,121.58500157340701
Rottenbottle,3280,Pinoccio,Cyber,Doctor,Hugo,Smile,Sign,-1,-1,121.58184601675765
Worm,6868,Pierced,Buddha,VDV,Buddha,Smile,Sign,-1,-1,121.57901085229672
Iguana,3781,Smallpig,Kitty,Hooligan,Sailor,Ugly,Sign,-1,-1,121.56003459068421
Oldporn,6757,Bull,Ping,Hooligan,Babylon,Poker,Sign,-1,-1,121.55657236979108
Plastico,4665,Ruffo,Sleepy,Golden,Cap,Scar,Sign,-1,-1,121.54258020660687
Nail,2733,Smallpig,Out,Mario,Nipple,Pierced,Sign,-1,-1,121.54165038845915
Halfburger,571,Devil,Pirato,Magnum,Gman,Yakubovich,Sign,-1,-1,121.53641405194972
Rottenbottle,7138,Pierced,Feelings,Leopard,Nipple,Disgust,Sign,-1,-1,121.53361506133307
Exwife,5763,Bushes,Buddha,Army,Hugo,Chappy,Sign,-1,-1,121.52957366954651
Spider,4980,Plagued,Wide,Leopard,Goblin,Chappy,Sign,-1,-1,121.52414407042686
Deadcop,1226,Bushes,Out,Blooded,Gman,Hellraiser,Sign,-1,-1,121.52235267748854
Rottenbottle,2068,Rat,Fu,Hairy,Babylon,Chappy,Sign,-1,-1,121.52040270847067
Overconsume,5117,Rat,Buddha,VDV,Babylon,Disgust,Sign,-1,-1,121.51517273484286
Halfburger,7927,Pinoccio,Comix,VDV,Beaten,Leo,Sign,-1,-1,121.5106774766082
Hoock,3940,Teenager,Ping,Golden,Babylon,Smoke,Sign,-1,-1,121.50631463135879
Exwife,6927,Pinoccio,Wide,Boobs,Hugo,Poker,Sign,-1,-1,121.5015522921312
Rottenbottle,680,Teenager,Buddha,Armored,Cap,Leo,Sign,-1,-1,121.49148113930367
Hoock,6090,Alex,Lens,Golden,Hugo,Leo,Sign,-1,-1,121.49087971263634
Deadcop,6040,Devil,Buddha,Hoodie,Bold,Yakubovich,Sign,-1,-1,121.4861426491598
Iguana,5319,Pierced,Out,Hooligan,Malett,Teethy,Sign,-1,-1,121.48182233816868
Exwife,2174,Bigppig,Feelings,Hairy,Hugo,Hellraiser,Sign,-1,-1,121.47785190823222
Poisoned,5617,Beated,Lens,Haminguay,Gman,Ugly,Sign,-1,-1,121.47150883913196
Oldporn,3833,Rat,Cry,Golden,Goblin,Lui,Sign,-1,-1,121.46183278680418
Plastico,2633,David,Feelings,Cuted,Buddha,Yakubovich,Sign,-1,-1,121.4490934832913
Oldporn,945,Vata,Fu,Cuted,Hugo,Lui,Sign,-1,-1,121.44433380176467
Rottenbottle,2281,Booger,Crybaby,Golden,Goblin,Wong,Sign,-1,-1,121.44121326979831
Spider,2311,Pierced,Out,VDV,Sailor,Football,Sign,-1,-1,121.44053982931061
Poisoned,6603,Pinoccio,Cyber,Golden,Goblin,Teethy,Sign,-1,-1,121.41861063397018
Cockroach,4920,Pierced,Kitty,Army,Cap,Wong,Sign,-1,-1,121.41685017505311
Nail,5215,Pierced,Buddha,Haminguay,Hugo,Shark,Sign,-1,-1,121.41459787001845
Oldporn,7745,Booger,Out,Cuted,Babylon,Scar,Sign,-1,-1,121.4118027365968
Poisoned,3037,Plagued,Beaten,Hairy,Can,Poker,Sign,-1,-1,121.39750355562502
Oldporn,3992,Sticked,Kitty,VDV,Nipple,Leo,Sign,-1,-1,121.39028044897755
Iguana,7420,Smallpig,Wide,Blooded,Cap,Hellraiser,Sign,-1,-1,121.37992079515568
Plastico,2043,Pierced,Rage,Haminguay,Babylon,Lui,Sign,-1,-1,121.37986771413958
Oldporn,639,Devil,Lens,Magnum,Buddha,Rolling stone,Sign,-1,-1,121.37825506590714
Cockroach,7705,Bull,Buddha,VDV,Hugo,Pierced,Sign,-1,-1,121.37506683717785
Iguana,7497,Plagued,Kitty,Hairy,Gman,Chappy,Sign,-1,-1,121.34266876264726
Iguana,7368,Vata,Beaten,Hoodie,Gman,Lui,Sign,-1,-1,121.34215757417319
Plastico,6588,Devil,Kitty,Doctor,Buddha,Leo,Sign,-1,-1,121.33894798044734
Overconsume,6915,Pierced,Stringed,Golden,Gman,Texas,Sign,-1,-1,121.32220420647167
Poisoned,3652,Pinoccio,Rage,Golden,Buddha,Poker,Sign,-1,-1,121.3100434889514
Hoock,795,David,Wide,Mario,Beaten,Texas,Sign,-1,-1,121.30725934770557
Deadcop,337,Bull,Out,Cuted,Sailor,Football,Sign,-1,-1,121.2790516994816
Deadcop,1514,Alex,Beaten,Hoodie,Cap,Teethy,Sign,-1,-1,121.27811780768786
Worm,3770,Pierced,Gentlemen,Hooligan,Can,Teethy,Sign,-1,-1,121.26881758001593
Therapist,3947,Devil,Fu,Hoodie,Bold,Chappy,Sign,-1,-1,121.25769317044225
Iguana,690,Sticked,Buddha,Mario,Cap,Teethout,Sign,-1,-1,121.24469897820795
Poisoned,6061,Pinoccio,Out,Blooded,Nipple,Texas,Sign,-1,-1,121.24038081765454
Poisoned,6782,Devil,Pirato,Haminguay,Beaten,Yakubovich,Sign,-1,-1,121.23900781025988
Therapist,3599,Ruffo,Kitty,VDV,Beaten,Smile,Sign,-1,-1,121.22794296354282
Deadcop,927,Beated,Feelings,Hoodie,Sailor,Teethout,Sign,-1,-1,121.22110250387259
Therapist,221,Plaster,Rage,Magnum,Beaten,Rolling stone,Sign,-1,-1,121.20375619736727
Deadcop,381,Pinoccio,Rage,Blooded,Goblin,Ugly,Sign,-1,-1,121.19857508097427
Nail,2410,Pierced,Sleepy,Golden,Punk,Wong,Sign,-1,-1,121.19108233278642
Hoock,3295,David,Comix,Blooded,Nipple,Poker,Sign,-1,-1,121.19097993997507
Poisoned,5237,David,Wide,Hoodie,Hugo,Orc,Sign,-1,-1,121.18074436581566
Worm,5607,Booger,Ping,Army,Malett,Teethy,Sign,-1,-1,121.16955635563312
Overconsume,911,Devil,Rage,VDV,Gman,Leo,Sign,-1,-1,121.16229143068462
Therapist,5023,Bull,Cyber,Magnum,Hugo,Ugly,Sign,-1,-1,121.1313954977035
Spider,38,Bushes,Beaten,Doctor,Babylon,Pierced,Sign,-1,-1,121.12009130719727
Cockroach,6356,Teenager,Robo,Hoodie,Gman,Poker,Sign,-1,-1,121.11885126799383
Oldporn,4419,Alex,Feelings,Doctor,Sailor,Hellraiser,Sign,-1,-1,121.11051835263748
Deadcop,5723,Plagued,Fish,Magnum,Hugo,Disgust,Sign,-1,-1,121.10713851240361
Exwife,5797,Bushes,Lens,Magnum,Cap,Smile,Sign,-1,-1,121.08241163216154
Overconsume,4268,Bull,Lens,Hairy,Goblin,Lui,Sign,-1,-1,121.08207398981308
Cockroach,4657,Vata,Fu,Hoodie,Gman,Ugly,Sign,-1,-1,121.06964027356767
Poisoned,4795,Vata,Robo,Golden,Gman,Ugly,Sign,-1,-1,121.05033878010694
Rottenbottle,3639,Smallpig,Rage,Golden,Gman,Chappy,Sign,-1,-1,121.04807326076387
Plastico,5645,Plagued,Pirato,Army,Sailor,Lui,Sign,-1,-1,121.0447400213334
Halfburger,2336,Booger,Feelings,Hairy,Goblin,Yakubovich,Sign,-1,-1,121.03700434179397
Iguana,6847,David,Fu,Golden,Beaten,Football,Sign,-1,-1,121.02188158927369
Oldporn,3889,Alex,Buddha,Hairy,Beaten,Chappy,Sign,-1,-1,121.01431832060345
Rottenbottle,7778,Sticked,Buddha,Leopard,Cap,Teethout,Sign,-1,-1,121.00729774770032
Exwife,848,Plastered,Pirato,Cuted,Can,Wong,Sign,-1,-1,120.99836059298225
Exwife,1874,Rat,Sleepy,Golden,Nipple,Orc,Sign,-1,-1,120.99811271506165
Worm,5325,Vata,Ping,Army,Sailor,Teethy,Sign,-1,-1,120.99744132994583
Iguana,3740,Rat,Buddha,Hoodie,Nipple,Football,Sign,-1,-1,120.99287542883533
Oldporn,7628,Alex,Wide,Hoodie,Babylon,Teethout,Sign,-1,-1,120.98283932346841
Spider,54,Devil,Wide,Office,Hugo,Wong,Sign,-1,-1,120.96733145987739
Worm,5026,Bushes,Sleepy,Magnum,Gman,Texas,Sign,-1,-1,120.94228262220074
Mapcross,2242,Vata,Buddha,Army,Nipple,Teethout,Sign,-1,-1,120.93883003213064
Cockroach,383,Smallpig,Robo,Golden,Goblin,Poker,Sign,-1,-1,120.93278822041897
Therapist,190,David,Lens,Haminguay,Malett,Wong,Sign,-1,-1,120.92094654191926
Oldporn,150,Bull,Sleepy,Doctor,Cap,Smoke,Sign,-1,-1,120.90931360511838
Deadcop,2656,Sticked,Beaten,Armored,Nipple,Smile,Sign,-1,-1,120.88968849028883
Plastico,479,Booger,Out,Doctor,Goblin,Shark,Sign,-1,-1,120.87252918874769
Oldporn,3171,Devil,Pirato,Doctor,Sailor,Yakubovich,Sign,-1,-1,120.86582029976348
Deadcop,5470,Plaster,Ping,Hooligan,Bold,Poker,Sign,-1,-1,120.85738773684069
Overconsume,1300,Pinoccio,Beaten,Leopard,Hugo,Hellraiser,Sign,-1,-1,120.84925004038034
Cockroach,761,Devil,Wide,Blooded,Bold,Pierced,Sign,-1,-1,120.84062688873023
Hoock,292,Rat,Cry,Cuted,Goblin,Teethout,Sign,-1,-1,120.83773921718223
Poisoned,463,Pinoccio,Crybaby,Haminguay,Beaten,Teethout,Sign,-1,-1,120.8342513847549
Halfburger,1940,David,Gentlemen,Mario,Hugo,Rolling stone,Sign,-1,-1,120.81185484944017
Overconsume,7014,Beated,Ping,Cuted,Nipple,Rolling stone,Sign,-1,-1,120.7938518502399
Cockroach,765,Bushes,Robo,Hoodie,Nipple,Teethout,Sign,-1,-1,120.7870570939519
Spider,4127,Smallpig,Rage,Hairy,Hugo,Lui,Sign,-1,-1,120.78399130489306
Overconsume,5542,Pinoccio,Buddha,Rotten,Beaten,Chappy,Sign,-1,-1,120.77926477758734
Poisoned,2611,Sticked,Sleepy,VDV,Sailor,Yakubovich,Sign,-1,-1,120.77153551585906
Halfburger,3544,Sticked,Buddha,Haminguay,Sailor,Smoke,Sign,-1,-1,120.76144371943818
Iguana,685,Beavis,Gentlemen,Magnum,Beaten,Rolling stone,Sign,-1,-1,120.76069726569212
Iguana,7187,Devil,Out,Magnum,Hugo,Orc,Sign,-1,-1,120.7558921010252
Exwife,2624,Smallpig,Buddha,Doctor,Hugo,Texas,Sign,-1,-1,120.75196251545685
Halfburger,3707,Ruffo,Beaten,Hoodie,Gman,Yakubovich,Sign,-1,-1,120.74418241825572
Deadcop,1216,Pierced,Feelings,Golden,Bold,Yakubovich,Sign,-1,-1,120.73348272615384
Iguana,698,Beavis,Ping,Golden,Cap,Hellraiser,Sign,-1,-1,120.73084872021501
Deadcop,2262,Plaster,Ping,Army,Goblin,Smile,Sign,-1,-1,120.73033201394149
Cockroach,5956,Sticked,Kitty,VDV,Sailor,Teethy,Sign,-1,-1,120.72137071002848
Plastico,5177,Plagued,Lens,Mario,Beaten,Lui,Sign,-1,-1,120.72111900344709
Iguana,7842,Smallpig,Sleepy,Armored,Nipple,Smile,Sign,-1,-1,120.706306195616
Spider,2422,Vata,Gentlemen,Hairy,Hugo,Smile,Sign,-1,-1,120.70028917978729
Cockroach,4947,Booger,Kitty,Hairy,Bold,Lui,Sign,-1,-1,120.69085748217464
Exwife,6514,Teenager,Ping,Hooligan,Goblin,Chappy,Sign,-1,-1,120.68513640484458
Iguana,6654,Vata,Buddha,Magnum,Hugo,Disgust,Sign,-1,-1,120.68469236322248
Nail,3440,David,Beaten,Hoodie,Beaten,Scar,Sign,-1,-1,120.67152469758818
Overconsume,2295,Bushes,Fish,Hairy,Beaten,Ugly,Sign,-1,-1,120.64854679890895
Hoock,64,Plastered,Wide,Blooded,Goblin,Yakubovich,Sign,-1,-1,120.647674835997
Spider,445,Plagued,Gentlemen,Doctor,Gman,Shark,Sign,-1,-1,120.62374448821434
Exwife,3348,Plaster,Beaten,Army,Goblin,Lui,Sign,-1,-1,120.61736867194206
Iguana,7488,Pierced,Wide,Boobs,Cap,Ugly,Sign,-1,-1,120.60959498293383
Cockroach,3877,Smallpig,Stringed,VDV,Babylon,Ugly,Sign,-1,-1,120.60360034120984
Nail,236,Alex,Wide,Army,Nipple,Leo,Sign,-1,-1,120.59693966364107
Spider,1420,Bushes,Wide,Blooded,Beaten,Pierced,Sign,-1,-1,120.58869285026375
Plastico,2795,Rat,Sleepy,Blooded,Cap,Pierced,Sign,-1,-1,120.58521515748212
Overconsume,2685,Plastered,Pirato,Doctor,Bold,Disgust,Sign,-1,-1,120.58492878597922
Poisoned,2487,Plaster,Stringed,Hairy,Babylon,Teethout,Sign,-1,-1,120.57284262476183
Oldporn,1646,Bushes,Ping,Hoodie,Cap,Disgust,Sign,-1,-1,120.56130327599091
Spider,7134,Plagued,Wide,Shirt,Nipple,Leo,Sign,-1,-1,120.55245920859596
Poisoned,4843,Pinoccio,Buddha,Hairy,Cap,Texas,Sign,-1,-1,120.54635286448956
Mapcross,6899,Sticked,Beaten,Magnum,Gman,Texas,Sign,-1,-1,120.54468206023265
Hoock,5971,Plagued,Rage,Mario,Beaten,Ugly,Sign,-1,-1,120.5414027595595
Halfburger,6560,Plastered,Rage,Golden,Buddha,Poker,Sign,-1,-1,120.53082628684446
Nail,7158,Devil,Wide,Hairy,Bold,Smoke,Sign,-1,-1,120.5282713644462
Therapist,7033,Devil,Lens,Armored,Gman,Leo,Sign,-1,-1,120.52277408236628
Halfburger,5309,Pierced,Buddha,Cuted,Hugo,Scar,Sign,-1,-1,120.5206680619138
Poisoned,159,Devil,Beaten,Hooligan,Beaten,Smoke,Sign,-1,-1,120.51859601762438
Spider,3269,Smallpig,Robo,Cuted,Nipple,Pierced,Sign,-1,-1,120.5094161945196
Mapcross,2786,Plagued,Kitty,VDV,Sailor,Teethout,Sign,-1,-1,120.50214653324899
Spider,578,Pinoccio,Out,Doctor,Sailor,Orc,Sign,-1,-1,120.49454344889936
Spider,526,Plaster,Gentlemen,Armored,Beaten,Hellraiser,Sign,-1,-1,120.48982371252886
Halfburger,1302,Plagued,Beaten,Leopard,Hugo,Teethout,Sign,-1,-1,120.4703506654583
Mapcross,5344,Booger,Beaten,Hairy,Cap,Smoke,Sign,-1,-1,120.46310723501577
Iguana,5931,Teenager,Beaten,Blooded,Hugo,Poker,Sign,-1,-1,120.46030409262177
Cockroach,3561,Rat,Out,Hoodie,Nipple,Shark,Sign,-1,-1,120.45607287594784
Plastico,3014,Plastered,Gentlemen,Cuted,Buddha,Smoke,Sign,-1,-1,120.4483498608501
Rottenbottle,2365,Teenager,Out,Leopard,Beaten,Chappy,Sign,-1,-1,120.44032453998783
Spider,6731,Ruffo,Fu,Army,Gman,Leo,Sign,-1,-1,120.43988897093446
Exwife,1686,Ruffo,Lens,Mario,Nipple,Wong,Sign,-1,-1,120.42726156508772
Iguana,5075,Rat,Beaten,Leopard,Nipple,Wong,Sign,-1,-1,120.41121968383878
Mapcross,272,Teenager,Buddha,Magnum,Can,Leo,Sign,-1,-1,120.39932706572668
Halfburger,22,Beavis,Out,Haminguay,Hugo,Smile,Sign,-1,-1,120.39650987702666
Deadcop,1730,Pierced,Stringed,Doctor,Bold,Disgust,Sign,-1,-1,120.39337230528632
Exwife,5492,Alex,Gentlemen,Cuted,Beaten,Disgust,Sign,-1,-1,120.38576604385936
Poisoned,3944,Smallpig,Gentlemen,Haminguay,Goblin,Rolling stone,Sign,-1,-1,120.37838667408765
Hoock,56,Beavis,Beaten,Hoodie,Gman,Wong,Sign,-1,-1,120.35641230813206
Nail,167,Pinoccio,Gentlemen,Boobs,Nipple,Teethy,Sign,-1,-1,120.34763670771345
Plastico,4158,Bull,Buddha,Magnum,Goblin,Rolling stone,Sign,-1,-1,120.34740625419512
Plastico,5061,Plaster,Kitty,Hairy,Nipple,Leo,Sign,-1,-1,120.33929684076942
Oldporn,7966,Bull,Wide,Armored,Gman,Teethout,Sign,-1,-1,120.33854653459404
Deadcop,2654,Plagued,Sleepy,Haminguay,Goblin,Football,Sign,-1,-1,120.33570214977695
Spider,7466,Teenager,Pirato,Haminguay,Bold,Ugly,Sign,-1,-1,120.32623850611441
Deadcop,4663,Sticked,Ping,Leopard,Nipple,Hellraiser,Sign,-1,-1,120.31267873150229
Therapist,209,Pinoccio,Lens,VDV,Goblin,Chappy,Sign,-1,-1,120.30498184684521
Oldporn,6010,Beavis,Out,Golden,Bold,Lui,Sign,-1,-1,120.30488780608448
Worm,5528,Bushes,Stringed,Hairy,Hugo,Leo,Sign,-1,-1,120.25880450654341
Hoock,2133,Rat,Stringed,Army,Cap,Lui,Sign,-1,-1,120.24276456353834
Poisoned,3115,Plastered,Rage,VDV,Cap,Wong,Sign,-1,-1,120.23075815853454
Therapist,2475,Smallpig,Robo,Army,Hugo,Ugly,Sign,-1,-1,120.23006630401046
Cockroach,4909,Rat,Ping,Boobs,Hugo,Ugly,Sign,-1,-1,120.22181381999197
Plastico,413,Plaster,Stringed,Army,Beaten,Wong,Sign,-1,-1,120.21167503324979
Hoock,1722,David,Beaten,Haminguay,Can,Hellraiser,Sign,-1,-1,120.19566021135923
Rottenbottle,2777,Plastered,Stringed,Armored,Hugo,Chappy,Sign,-1,-1,120.18989325539722
Halfburger,4317,Plastered,Sleepy,Doctor,Babylon,Shark,Sign,-1,-1,120.18751303918144
Spider,2317,David,Wide,Hoodie,Buddha,Smoke,Sign,-1,-1,120.17607042630601
Poisoned,805,Plagued,Robo,Golden,Bold,Wong,Sign,-1,-1,120.17308014239653
Therapist,6043,Ruffo,Buddha,Mario,Babylon,Wong,Sign,-1,-1,120.15670354503852
Oldporn,2269,Rat,Gentlemen,Boobs,Beaten,Ugly,Sign,-1,-1,120.1517355867328
Mapcross,6302,Plaster,Gentlemen,Golden,Hugo,Texas,Sign,-1,-1,120.15035216518575
Hoock,508,Beavis,Beaten,Hoodie,Hugo,Poker,Sign,-1,-1,120.14774962722895
Hoock,3444,Alex,Ping,Magnum,Bold,Teethy,Sign,-1,-1,120.10205793892584
Plastico,7874,Devil,Sleepy,Magnum,Hugo,Orc,Sign,-1,-1,120.09454779292065
Iguana,2117,Rat,Buddha,Hooligan,Bold,Wong,Sign,-1,-1,120.09249590168233
Halfburger,3925,Beated,Wide,Hoodie,Sailor,Leo,Sign,-1,-1,120.0909730324479
Overconsume,471,Plaster,Buddha,Hooligan,Babylon,Leo,Sign,-1,-1,120.08904847364727
Plastico,467,Plaster,Stringed,Cuted,Gman,Pierced,Sign,-1,-1,120.08563714560454
Spider,2845,Plaster,Beaten,Blooded,Gman,Poker,Sign,-1,-1,120.07518357289472
